Order Id,Column,Timestamp,Size,Price,Fees,Side
0,0,2022-09-13,3471.416376822493,56.74621267758075,78.79589280464239,Buy
1,0,2022-09-14,612.5825484602901,53.58554201009436,13.130227154067818,Sell
2,0,2022-09-15,2858.833828362203,54.91168181359865,62.793349416390946,Sell
3,0,2022-12-28,1572.13515725913,63.54920434531878,39.96317534684813,Buy
4,0,2022-12-29,662.7230514629255,62.34312272996827,16.526489813332898,Sell
5,0,2022-12-30,41.582850260639475,63.73303356996653,1.0600804766384908,Buy
6,0,2023-01-02,950.994956056844,63.82410448286417,24.278560575219533,Sell
7,0,2023-01-19,1627.9407761644925,62.206666808387176,40.50750777866072,Buy
8,0,2023-01-20,162.2704643110103,62.76033771502104,4.07365965653291,Sell
9,0,2023-01-23,1465.6703118534822,62.759477705380064,36.793881304082426,Sell
10,0,2023-02-03,1061.558287625903,57.855790890575825,24.566917722816797,Buy
11,0,2023-02-06,1061.558287625903,58.08488043376513,24.66419448408921,Sell
12,0,2023-02-27,915.3268832943485,61.559445632112705,22.53880620310785,Buy
13,0,2023-02-28,915.3268832943485,62.71234203687621,22.960917032281223,Sell
14,0,2023-06-02,1628.7879887925499,67.94708444677475,44.26855800815192,Buy
15,0,2023-06-05,301.7012540704736,68.45255983580775,8.260889258718933,Sell
16,0,2023-06-06,24.668448990126535,71.32384347053663,0.7037794377730809,Buy
17,0,2023-06-07,374.8694062332288,72.75940488360956,10.910109962640723,Buy
18,0,2023-06-08,1726.6245899454316,74.51391404301543,51.46302251190026,Sell
19,0,2023-06-09,1215.3081275120974,75.02835324218267,36.4730269956293,Buy
20,0,2023-06-12,155.04542190892516,78.26667850640371,4.853956076174227,Buy
21,0,2023-06-13,2.489821446895803,76.36848743237512,0.07605755915044808,Buy
22,0,2023-06-14,1372.8433708679183,77.11327326702455,42.34577840422437,Sell
23,0,2023-06-15,1387.0429596367755,75.57048264479567,41.927802363526794,Buy
24,0,2023-06-16,232.52793511840378,78.70858822926266,7.320778198814059,Buy
25,0,2023-06-19,1619.5708947551793,82.92253515544519,53.71956978282887,Sell
26,0,2023-07-26,1546.9034027086998,91.17205137495877,56.413742601542445,Buy
27,0,2023-07-27,1546.9034027086998,95.5714122265513,59.135897109971225,Sell
28,0,2023-10-12,1060.1666740153362,150.85967802520295,63.97456123800157,Buy
29,0,2023-10-13,81.1221732750198,150.48108039463804,4.882940911354406,Sell
30,0,2023-10-16,979.0445007403164,150.52588798608798,58.94861714073292,Sell
31,0,2023-12-18,408.53185078203865,150.15601918314286,24.537406569181062,Buy
32,0,2023-12-19,408.53185078203865,148.9806264856806,24.34533242754508,Sell
33,0,2023-12-21,849.1814375748952,143.36719433257022,48.69790407376454,Buy
34,0,2023-12-22,849.1814375748952,147.38285172092526,50.06191275930517,Sell
35,0,2024-03-06,328.8069833448505,175.54087025521363,23.087625600938637,Buy
36,0,2024-03-07,328.8069833448505,176.1272934082111,23.16475361209891,Sell
37,0,2024-03-28,406.1724542179215,166.5510021152801,27.059371712647025,Buy
38,0,2024-03-29,406.1724542179215,168.43863512347292,27.366053525287192,Sell
39,0,2024-05-07,680.6239555044801,197.54452413096087,53.78141416090593,Buy
40,0,2024-05-08,680.6239555044801,199.07275096960353,54.19747327923596,Sell
41,0,2024-05-09,676.3036751139481,198.72741465500903,53.760032350830436,Buy
42,0,2024-05-10,676.3036751139481,200.84704422477807,54.333437657996434,Sell
43,0,2024-05-23,426.3213739159761,229.48092501787576,39.13304929645196,Buy
44,0,2024-05-24,426.3213739159761,228.0543959419466,38.88978536221948,Sell
45,0,2024-05-28,449.83652188696567,225.69610397590293,40.61054016638366,Buy
46,0,2024-05-29,74.07650800057763,227.94126292789636,6.754037114776034,Buy
47,0,2024-05-30,65.56554783253642,225.57224532209077,5.915907136143273,Sell
48,0,2024-05-31,458.3474820550069,225.6881411064336,41.377436482323574,Sell
49,0,2025-10-30,549.0478452510661,278.35540880273487,61.13217496684848,Buy
50,0,2025-10-31,549.0478452510661,260.70452604279836,57.25570330839956,Sell
51,0,2026-09-01,321.8919877044155,403.06605653144396,51.897493645234725,Buy
52,0,2026-09-02,81.18924447307853,404.5548180779271,13.138200011076256,Buy
53,0,2026-09-03,32.430855935583054,403.8057379043991,5.238306284775751,Sell
54,0,2026-09-04,82.89727767992781,411.01585170773944,13.628838075947405,Buy
55,0,2026-09-07,453.5476539218388,413.4932248699488,75.01555282093625,Sell
