Date,Open,High,Low,Close,Volume
2021-09-17,10.017310668395254,10.109381187125276,9.962067496662124,10.008103370666504,33155689.0
2021-09-20,9.906825931447687,9.943654511410623,9.787134122187142,9.897619247436523,31461997.0
2021-09-21,9.962066615995473,10.192244121751116,9.925238657614877,10.100172996520996,51988797.0
2021-09-22,10.173831927970966,10.219867191345116,10.044932821739689,10.20145320892334,35933737.0
2021-09-23,10.20145328488223,10.34876637463216,10.164624705125036,10.23828125,42483973.0
2021-09-24,10.20145320892334,10.30273103420224,10.08176078658324,10.20145320892334,37084075.0
2021-09-27,10.247488425685447,10.367180847481109,10.192245864031975,10.311938285827637,35753340.0
2021-09-28,10.339558580164804,10.477664364692252,10.321143983849627,10.394801139831543,57412418.0
2021-09-29,10.385593664852427,10.404008260854084,10.247487882676321,10.376387596130371,35160398.0
2021-09-30,10.376387289924706,10.606563586759082,10.367179992195585,10.551321029663086,55524329.0
2021-10-01,10.523700834116074,10.643392022085362,10.440837609423584,10.450043678283691,29073359.0
2021-10-04,10.477664679893078,10.726256820511221,10.477664679893078,10.680221557617188,44470720.0
2021-10-05,10.707840888774466,11.131366729736328,10.671012928906077,11.131366729736328,74224948.0
2021-10-06,11.112953666496917,11.186609588235703,10.891983442723143,10.956433296203613,59807755.0
2021-10-07,11.0300896103797,11.352337659968534,10.974847052470793,11.333924293518066,49909524.0
2021-10-08,11.343130207801945,11.389165462231082,11.232645105460573,11.324715614318848,32631053.0
2021-10-11,11.40758196627947,11.646965575259163,11.38916736971226,11.582515716552734,38724784.0
2021-10-12,11.527271232496027,11.757448734059643,11.527271232496027,11.692998886108398,37380819.0
2021-10-13,11.711414559909969,11.739035223420567,11.158988996910804,11.306302070617676,55172418.0
2021-10-14,11.361544653005655,11.600929473947867,11.352337355388075,11.508857727050781,45937101.0
2021-10-15,11.646965370265335,11.886350204310515,11.573308214571712,11.877142906188965,47242671.0
2021-10-18,11.89555582579035,11.950798383163331,11.62855033670073,11.923177719116211,55554135.0
2021-10-19,12.061283909250053,12.088904574239155,11.92317812574698,11.987627983093262,28147812.0
2021-10-20,11.969213844057538,12.236219352450975,11.923178581131612,12.144148826599121,40890556.0
2021-10-21,12.144148841787455,12.595295402448832,12.107319647977588,12.549260139465332,58753919.0
2021-10-22,12.540052310702194,12.917542926337669,12.429567192502601,12.816265106201172,57056041.0
2021-10-25,12.79785060247682,13.092477996229233,12.761022639237314,13.055648803710938,41353823.0
2021-10-26,13.046443586370764,13.120099517657124,12.77023077084974,12.871508598327637,46995718.0
2021-10-27,12.871506042136513,13.11089084447421,12.788642828575696,13.009613037109375,39760210.0
2021-10-28,12.972786425805534,13.000408321997071,12.871508598327637,12.871508598327637,9769452.0
2021-11-01,12.871507527775044,12.899128192390439,12.521638810067037,12.687366485595703,27324675.0
2021-11-02,12.788644921369103,12.981993270837187,12.770230324551639,12.917543411254883,34803937.0
2021-11-03,12.926748743636287,13.138511657714844,12.558465468250912,13.138511657714844,39013296.0
2021-11-04,13.166133548740033,13.47917427135367,13.138511657714844,13.138511657714844,38629101.0
2021-11-05,12.88992090212741,13.488381691051703,12.797849160484606,13.37789535522461,48402130.0
2021-11-08,13.442346337212811,13.626488606721482,13.3594831149651,13.58966064453125,30648562.0
2021-11-09,13.589661661355972,14.215743211829247,13.571247064243636,14.086843490600586,42963424.0
2021-11-10,14.307814263887568,14.53799057006836,13.994772274779878,14.53799057006836,51702175.0
2021-11-11,14.537991674136276,14.952311515284224,14.344642087126198,14.40909194946289,75125883.0
2021-11-12,14.409090409919067,14.501162158824998,14.206534775027764,14.326227188110352,32397484.0
2021-11-15,14.36305564197292,14.703718297249846,14.105257440621177,14.169707298278809,52365950.0
2021-11-16,14.270985119192753,14.298607013594076,13.773802083478024,14.169707298278809,54963699.0
2021-11-17,14.197329165774752,14.639269679393614,14.123673233024205,14.565613746643066,42682276.0
2021-11-18,14.565612991963732,14.841824569385441,14.307814782136171,14.528783798217773,49941171.0
2021-11-19,14.602441408436484,14.823411660636854,14.206536168364343,14.280193328857422,36462769.0
2021-11-22,14.36305737844392,14.620856840242,14.197329679836125,14.55640697479248,28566776.0
2021-11-23,14.537989492285103,15.550768852233887,14.36305452913359,15.550768852233887,68865489.0
2021-11-24,15.698084948504057,16.48068817016185,14.611649458368506,14.722134590148926,69587448.0
2021-11-25,14.823410066696823,15.035172997405136,14.344640418891522,14.455126762390137,41756085.0
2021-11-26,14.160501701783302,14.160501701783302,13.525212805556967,13.718561172485352,46335107.0
2021-11-29,13.976359234306619,14.37226322775221,13.829044919775464,14.307814598083496,38028949.0
2021-11-30,14.206536216698959,14.206536216698959,13.856667469043932,13.96715259552002,32546703.0
2021-12-01,14.224948473392555,14.537989203802194,14.151291324769657,14.473539352416992,38543946.0
2021-12-02,14.519575605126509,14.676095981066005,14.151292295311297,14.363055229187012,24245319.0
2021-12-03,14.639268936225903,14.639268936225903,14.27098560333252,14.27098560333252,23633603.0
2021-12-06,14.353847716622969,14.547197281147126,14.17891397684044,14.455126762390137,23267349.0
2021-12-07,14.584024723903962,15.053585827992398,14.565611358374941,15.035172462463379,34371484.0
2021-12-08,15.191693873121773,15.375834916722006,14.703718140735111,15.072001457214355,35634221.0
2021-12-09,15.09962478322896,15.302180442109213,14.878654526530905,15.173280715942383,37331154.0
2021-12-10,15.16407498566084,15.965091634411936,14.98913997613248,15.928263664245605,56573251.0
2021-12-13,16.591172810760597,17.484259908480034,16.388617151586132,17.36456871032715,58761731.0
2021-12-14,17.861748697038937,18.110340824906057,17.29090974544257,17.60395050048828,61315688.0
2021-12-15,17.80650796383328,18.16558524549839,17.392189347289264,17.824922561645508,45735508.0
2021-12-16,18.02747656433259,19.0218413985446,17.72364310401646,18.994220733642578,53232669.0
2021-12-17,19.16915450987524,20.329246948769182,17.10676658597634,17.180423736572266,61961221.0
2021-12-20,16.48068566773392,17.852542307491543,15.578391381384177,17.005489349365234,43601145.0
2021-12-21,17.033112851362617,17.171218643521396,15.311386108398438,15.311386108398438,31380958.0
2021-12-22,14.547198072492149,15.007551920598358,13.78300952911377,13.78300952911377,50067227.0
2021-12-23,13.829044855928894,14.08684306124998,12.521639232772388,13.156928062438965,81455164.0
2021-12-24,13.36869207712554,14.234158515930176,13.23979234949463,14.234158515930176,30555966.0
2021-12-27,14.289398255062734,15.081207374461455,14.013185485672793,14.068428039550781,39666291.0
2021-12-28,14.363055350109896,14.464334398244597,13.543624272036958,13.773801803588867,26860337.0
2021-12-29,13.773801593420265,14.49195484167927,13.552831363186725,14.3814697265625,29305843.0
2021-12-30,14.547198505353368,14.7589614538824,14.022393554005092,14.050015449523926,22036889.0
2021-12-31,14.105256995643803,14.547197457892812,13.939529322300425,14.215742111206055,22625211.0
2022-01-03,14.215743381957964,15.311386108398438,14.08684365918668,15.311386108398438,39196843.0
2022-01-04,15.38504022977802,16.011122893366373,15.154862725696482,15.606010437011719,50476923.0
2022-01-05,15.615218526679447,16.489892103175553,15.467905457470437,16.471477508544922,43477014.0
2022-01-06,16.24130363226456,17.410602291423906,16.112403909278786,17.20804786682129,47209372.0
2022-01-07,17.309324464483165,17.465846083513977,16.775313433734432,17.20804786682129,33196226.0
2022-01-10,17.217254111746918,17.640780021190906,17.079148317950395,17.22646141052246,38465021.0
2022-01-11,17.465842575670113,17.539498491772747,16.618789706260916,17.244871139526367,36883476.0
2022-01-12,17.585535102003792,17.677606848146134,17.21725180527056,17.41980743408203,26342064.0
2022-01-13,17.28170407381385,17.90778564282408,17.18042624525507,17.410602569580078,33214853.0
2022-01-14,17.410600027286968,17.567120396684444,17.00548877220613,17.180423736572266,22866207.0
2022-01-17,17.392189201201404,17.760472549400298,17.37377460354385,17.410602569580078,26540045.0
2022-01-18,17.32773905112337,17.438224176677412,16.46227264404297,16.46227264404297,20200131.0
2022-01-19,16.351784402671292,17.263285900166952,15.91905251086662,17.198837280273438,39627469.0
2022-01-20,17.217252964994184,17.364567277033274,16.36099390436168,16.60958480834961,36454110.0
2022-01-21,16.462270541445296,16.701655359330587,16.084779948896053,16.499099731445312,35833490.0
2022-01-24,16.37940577542314,16.37940577542314,15.16406966434589,15.320590019226074,43074283.0
