Date,Open,High,Low,Close,Volume
2021-09-17,12.509757845126538,12.554436576336824,12.331047181083713,12.368279457092285,8910280.0
2021-09-20,12.308710265028505,12.398064894388913,12.129999586041468,12.301263809204102,7603550.0
2021-09-21,12.360833029356897,12.442741196225544,11.921502113342285,11.921502113342285,10994420.0
2021-09-22,11.9438420772818,12.09276692830855,11.876824687093508,12.085320472717285,6743370.0
2021-09-23,12.048089117898837,12.226799783916686,11.95128661947284,12.107659339904785,9708800.0
2021-09-24,12.040643060696244,12.048089516226444,11.89171750075767,11.899163246154785,6686490.0
2021-09-27,11.973626060630837,12.226799860814944,11.914055838250231,12.040642738342285,11072520.0
2021-09-28,12.040642892354606,12.197014195504048,11.906609535217285,11.906609535217285,7189460.0
2021-09-29,12.025749570496641,12.12255206746123,11.973625804561602,11.988518714904785,7973830.0
2021-09-30,11.988519899497042,12.450188803624664,11.988519899497042,12.442742347717285,16329620.0
2021-10-01,12.420403190092303,12.420403190092303,12.085319808239916,12.115105628967285,13074680.0
2021-10-04,12.129999738782317,12.189569965861438,11.914056777954102,11.914056777954102,9675790.0
2021-10-05,11.936394631328474,11.936394631328474,11.556633949279785,11.556633949279785,11942180.0
2021-10-06,11.564080039681714,11.623650260983208,11.318352699279785,11.318352699279785,11370620.0
2021-10-07,11.392815847162671,11.638543187913786,11.392815847162671,11.444939613342285,15633780.0
2021-10-08,11.467277982655185,11.638542897466113,11.415154217776355,11.489617347717285,10306930.0
2021-10-11,11.497064048624528,12.070427640367884,11.497064048624528,12.018303871154785,19415830.0
2021-10-12,12.003411261970342,12.182121919881642,11.951286077346746,12.025749206542969,21746090.0
2021-10-14,13.246940419929258,13.507559233596748,12.599113062452608,12.681022644042969,68878020.0
2021-10-15,12.755485906942054,12.934198001355764,12.316156387329102,12.316156387329102,34455380.0
2021-10-18,12.338493604593458,12.524650723359843,12.286369838581447,12.390617370605469,22798960.0
2021-10-19,12.472527274412325,13.008659278792747,12.472527274412325,12.673577308654785,51443630.0
2021-10-20,12.762931381967912,13.209708743143173,12.599113631652285,13.165031433105469,39224320.0
2021-10-21,13.142692346016625,14.47557800269195,13.053337724050722,14.043693542480469,99202640.0
2021-10-22,14.073476795023025,14.311757661182813,13.760732803121801,13.924551963806152,40236440.0
2021-10-25,13.850089967866204,14.378775505251763,13.7905197464669,14.043693542480469,36039920.0
2021-10-26,14.22240593412461,14.259636794421427,14.028802335995351,14.073479652404785,24852700.0
2021-10-27,14.110710888261327,14.490470180024928,13.94689170644485,14.013908386230469,38821410.0
2021-10-28,14.073476737584832,14.177725681303762,13.812856508686485,13.820302963256836,13007610.0
2021-11-01,13.842643192016585,14.378775172191729,13.783072971997123,14.334097862243652,32860450.0
2021-11-02,14.34899309926052,14.572381105493333,14.192620358684506,14.378777503967285,39346820.0
2021-11-03,14.416009136886922,15.093621001622315,14.080925722340304,15.041497230529785,69361990.0
2021-11-04,15.14574289429702,15.30956064316587,14.98192514542817,14.996816635131836,21714430.0
2021-11-05,15.041496342621512,15.160636789590438,14.803214028417502,14.847892761230469,15365640.0
2021-11-08,14.810661601718895,14.95958788180332,14.5425962859397,14.840447425842285,19202130.0
2021-11-09,14.952139721313273,15.45104085637805,14.877676589759433,15.212759971618652,27653400.0
2021-11-10,15.264888449162505,15.317012231258461,14.944697878839865,15.153194427490234,19880220.0
2021-11-11,15.153188710790168,15.786123155173906,15.130849346776857,15.599966049194336,26979250.0
2021-11-12,15.696769887009424,15.949943709402017,15.570182975813129,15.942497253417969,17960880.0
2021-11-15,16.262685464742685,16.791370982616453,16.21056170047525,16.404165267944336,26437950.0
2021-11-16,16.433953148189545,16.657342582706843,15.808465003967285,15.808465003967285,20062900.0
2021-11-17,15.830801446213377,16.597769281782686,15.82335499107976,16.575429916381836,23940170.0
2021-11-18,16.6424493400806,16.86583734990732,16.203118356523895,16.79137420654297,29407590.0
2021-11-19,17.035161802186217,17.118445277549686,16.58846188829069,16.883737564086914,18392550.0
2021-11-22,17.00487753813761,17.648428427872755,16.906452787513956,17.595430374145508,25841630.0
2021-11-23,17.595431110760547,18.84467615837501,17.345582101237653,17.9815616607666,45069310.0
2021-11-24,18.322267446850688,18.594829112511473,17.216873736046207,17.716571807861328,33162870.0
2021-11-25,17.73171186161852,18.549399624015667,17.542432273618363,18.428260803222656,30385130.0
2021-11-26,18.390406163566237,18.511544988972222,17.898278060754617,18.095129013061523,24430230.0
2021-11-29,18.178412383293367,18.746251165363425,17.97399007516686,18.662967681884766,17282110.0
2021-11-30,18.700826575882488,18.81439405628484,18.37526540639725,18.62511444091797,16585750.0
2021-12-01,18.746253279225655,19.427659605728625,18.466118813083586,18.62511444091797,24102480.0
2021-12-02,18.99610213828723,19.488228844877757,18.85224922759224,19.19295310974121,22514090.0
2021-12-03,19.351947054362498,19.76079170792036,19.291377636511942,19.68507957458496,19493870.0
2021-12-06,19.72293384109756,19.84407267017688,19.170237752912062,19.238378524780273,16234000.0
2021-12-07,19.367090438873532,19.66236618058403,19.2308088829798,19.541227340698242,17715220.0
2021-12-08,19.647225107738088,19.745649874609235,19.29137849839024,19.503372192382812,15377460.0
2021-12-09,19.533653110880493,20.29077147090049,19.457942430149426,19.88949966430664,20759170.0
2021-12-10,19.897073386860427,19.897073386860427,19.208095712853307,19.57151222229004,13583390.0
2021-12-13,19.836502347306602,20.260488240328776,19.76836157684552,20.222631454467773,16279900.0
2021-12-14,20.41191237822275,21.37345314025879,20.41191237822275,21.37345314025879,18056860.0
2021-12-15,21.65359001243512,21.903439066867143,21.047894328537893,21.320457458496094,19383470.0
2021-12-16,21.646017630909768,22.67569923400879,21.297742376413197,22.67569923400879,21196980.0
2021-12-17,23.107255666145715,23.879516839265563,20.41191291809082,20.41191291809082,32983020.0
2021-12-20,19.685079347748204,21.41888126038558,18.74625265983856,21.161460876464844,23314170.0
2021-12-21,21.16146213205193,21.585448077276737,19.049100875854492,19.049100875854492,16118260.0
2021-12-22,18.17084134623279,19.03395584807046,17.148731231689453,17.148731231689453,27259510.0
2021-12-23,17.315300529017186,17.792284543070593,15.52850042768973,16.80803108215332,23321690.0
2021-12-24,16.9140235989044,18.405546188354492,16.55060714727523,18.405546188354492,16876290.0
2021-12-27,18.405548169753803,19.25352142559673,18.079987021922044,18.481260299682617,17399440.0
2021-12-28,18.66297053932161,18.837107445903435,17.731715140726013,18.02699089050293,9728750.0
2021-12-29,18.314693530100424,18.54939981732171,17.89827756570735,18.390405654907227,10539480.0
2021-12-30,18.511546378500846,18.685683272582065,17.989134252168366,18.125415802001953,10552020.0
2021-12-31,18.170843808330442,18.405550136509813,17.91342340551865,18.02699089050293,7537860.0
2022-01-03,18.170841472515548,19.223235579023676,18.132986130416633,19.064241409301758,16634340.0
2022-01-04,19.147524932073527,19.654792871176188,18.905245832267475,19.276233673095703,16272460.0
2022-01-05,19.306523351605573,19.80622148753177,19.15509906140834,19.753223419189453,11462940.0
2022-01-06,19.503371524132053,19.99549822980368,19.344375898063124,19.59422492980957,15769410.0
2022-01-07,19.72293434628845,19.942499382174216,19.094526112809895,19.45037269592285,11447940.0
2022-01-10,19.54879791138299,19.79107558139694,19.132383346557617,19.132383346557617,8789540.0
2022-01-11,19.344374089327964,19.42008621637257,18.617541135512663,19.26866340637207,13515470.0
2022-01-12,19.46551181420693,19.616936059733238,19.10209535785015,19.223234176635742,9200450.0
2022-01-13,19.306522385013555,20.94189828327582,19.306522385013555,20.866186141967773,29349300.0
2022-01-14,20.86618256356377,21.10089030577688,20.109064168501774,20.639047622680664,20856500.0
2022-01-17,20.745045149127183,20.896469416090785,20.14692232720752,20.162063598632812,13836270.0
2022-01-18,20.08635275530416,20.30591635222099,19.132383346557617,19.132383346557617,12398190.0
2022-01-19,19.026385176777328,20.54062201021755,18.912817703087068,20.472482681274414,26835420.0
2022-01-20,20.495196661192615,20.699618993769757,19.60179663949003,19.91978645324707,19887300.0
2022-01-21,19.844074641480386,19.995498914916347,19.32923528879368,19.503372192382812,15277480.0
2022-01-24,19.37465802263084,19.37465802263084,18.07241502549537,18.117841720581055,17864210.0
2022-01-25,18.35255066958968,18.927960852805626,17.678715725338215,18.768966674804688,19783110.0
2022-01-26,18.814393844553717,19.064242876262714,18.397977828979492,18.397977828979492,13315630.0
2022-01-27,18.026989723334662,18.943103790283203,17.79228341035149,18.943103790283203,13701720.0
2022-01-28,19.01124386771537,19.2156647423112,18.662968645798397,18.821964263916016,11982110.0
2022-01-31,19.033959262993356,19.177812187138166,18.776538848876953,18.776538848876953,7774760.0
2022-02-01,18.905246411877375,19.435229883074143,18.859819711059842,19.109668731689453,11625240.0
2022-02-02,19.230809978938264,19.27623668546207,18.519118170983486,18.526689529418945,11049390.0
2022-02-03,18.549401522650978,18.753823845196198,18.011848130871474,18.163270950317383,8153750.0
2022-02-04,18.261694547033734,18.375262006422698,17.754425213947005,17.85284996032715,8411360.0
2022-02-07,17.852850868458734,18.390405654907227,17.26229802787208,18.390405654907227,15869230.0
