Date,THYAO.IS,BIMAS.IS,KCHOL.IS,FROTO.IS,TUPRS.IS,SAHOL.IS,GARAN.IS,AKBNK.IS,ISCTR.IS,YKBNK.IS,EREGL.IS,SISE.IS,ASELS.IS,TCELL.IS,ENKAI.IS,PGSUS.IS,TOASO.IS,MGROS.IS,TTKOM.IS,TAVHL.IS
2022-03-22,0.47452160716056824,0.49997222423553467,0.4776707887649536,0.4446106553077698,0.4817843735218048,0.46672582626342773,0.46104541420936584,0.4035283029079437,0.4807334244251251,0.4594334661960602,0.44545555114746094,0.48096397519111633,0.47371384501457214,0.49374181032180786,0.48771077394485474,0.49122971296310425,0.46532100439071655,0.48593881726264954,0.43374645709991455,0.48986563086509705
2022-03-23,0.4936937987804413,0.4627852439880371,0.49083375930786133,0.4725761115550995,0.4975598454475403,0.48980408906936646,0.41124966740608215,0.4097226858139038,0.4688800871372223,0.47193899750709534,0.43908360600471497,0.4916476905345917,0.47571295499801636,0.5043883919715881,0.476256787776947,0.49373099207878113,0.4662935137748718,0.49510106444358826,0.45155152678489685,0.4689740240573883
2022-03-24,0.545292317867279,0.4616010785102844,0.477615624666214,0.4637012183666229,0.5096338987350464,0.5159904360771179,0.4552646577358246,0.49690186977386475,0.4976748824119568,0.5233855843544006,0.4601844847202301,0.515899121761322,0.5140065550804138,0.5455023050308228,0.49193790555000305,0.5258632898330688,0.49165064096450806,0.4979836344718933,0.49298644065856934,0.5100332498550415
2022-03-25,0.5669019222259521,0.5018468499183655,0.49488794803619385,0.46878156065940857,0.5569455623626709,0.562472939491272,0.4673842191696167,0.5398654341697693,0.5595403909683228,0.5617560148239136,0.47125571966171265,0.5523554086685181,0.5546456575393677,0.5599203109741211,0.5038995146751404,0.5681301951408386,0.5446146726608276,0.547511637210846,0.5399126410484314,0.5601199269294739
2022-03-28,0.5191460251808167,0.5040574073791504,,0.4845656156539917,0.5338461995124817,0.5443922877311707,0.4727016091346741,0.48630157113075256,0.5409392714500427,0.5340181589126587,0.4652611315250397,0.5342185497283936,0.5232388377189636,0.5192441940307617,0.5036229491233826,0.5337212681770325,0.5451873540878296,0.5169433355331421,0.49571943283081055,0.5025503635406494
2022-03-29,0.49881377816200256,0.3996211886405945,0.49888479709625244,0.4906230866909027,0.5186987519264221,0.5117571949958801,0.5020912885665894,0.45870229601860046,0.5313366055488586,0.5289846658706665,0.4857938289642334,0.49151143431663513,0.492428719997406,0.4985377788543701,0.508435845375061,0.4848017990589142,0.5257152915000916,0.5071807503700256,0.49675634503364563,0.4872886538505554
2022-03-30,0.5200979113578796,0.4091303050518036,0.49552494287490845,0.5262535810470581,0.5270894765853882,0.49127495288848877,0.5381293892860413,0.4821997284889221,0.5075132250785828,0.5258578658103943,0.5084422826766968,0.5085802674293518,0.5450483560562134,0.5276434421539307,0.48879796266555786,0.5041654706001282,0.5310501456260681,0.48360610008239746,0.5346775650978088,0.5164642930030823
2022-03-31,0.4782484471797943,0.43195921182632446,0.4766310751438141,0.4910624623298645,0.48450857400894165,0.4763493239879608,0.5087847113609314,0.43746882677078247,0.4918588697910309,0.5024361610412598,0.485891193151474,0.4837324619293213,0.4792666435241699,0.47878915071487427,0.4683239758014679,0.4882194399833679,0.4968268871307373,0.39611080288887024,0.47707173228263855,0.46625158190727234
2022-04-01,0.47930029034614563,0.42197006940841675,0.45589834451675415,0.4720112681388855,0.45742079615592957,0.4852895736694336,0.6163997650146484,0.45057910680770874,0.48849549889564514,0.5093909502029419,0.4416034519672394,0.4761066138744354,0.5008991360664368,0.4714512228965759,0.45087262988090515,0.5020106434822083,0.49384650588035583,0.4422285258769989,0.5010064244270325,0.4541842043399811
2022-04-04,0.49629485607147217,0.4188241958618164,0.48424097895622253,0.4897438585758209,0.42773357033729553,0.4625122547149658,0.6007404923439026,0.46213287115097046,0.4959101676940918,0.515139639377594,0.48206910490989685,0.44370007514953613,0.5069028735160828,0.4899023771286011,0.44321322441101074,0.5268661975860596,0.49197813868522644,0.41333121061325073,0.4837958514690399,0.45124560594558716
2022-04-05,0.4846203625202179,0.48664942383766174,0.489573210477829,0.5044907331466675,0.49479371309280396,0.4942357540130615,0.6131289601325989,0.5185490250587463,0.5053899884223938,0.5193876028060913,0.48717546463012695,0.4864691495895386,0.5092004537582397,0.4977758228778839,0.4899373948574066,0.5091549754142761,0.5022755861282349,0.4881996810436249,0.4838647246360779,0.4969645142555237
2022-04-06,0.4532259702682495,0.4632723033428192,0.4901345670223236,0.48026368021965027,0.47323596477508545,0.47912484407424927,0.6042959690093994,0.5160879492759705,0.485259085893631,0.5044695734977722,0.45713678002357483,0.4648195803165436,0.5033901333808899,0.4988930821418762,0.4600324034690857,0.5111616849899292,0.5012145042419434,0.477667897939682,0.4914601743221283,0.4837774932384491
2022-04-07,0.3988286256790161,0.4566943645477295,0.454420804977417,0.4498805105686188,0.43677276372909546,0.4507225453853607,0.5923131108283997,0.48644545674324036,0.45353084802627563,0.4887590706348419,0.43787646293640137,0.4363669455051422,0.5193765163421631,0.4876234829425812,0.45983651280403137,0.4964665174484253,0.4709154963493347,0.43150582909584045,0.4603188633918762,0.47132551670074463
2022-04-08,0.47587648034095764,0.4495354890823364,0.46273112297058105,0.4818893373012543,0.4611968398094177,0.49457621574401855,0.5899880528450012,0.49718719720840454,0.4957088828086853,0.49703624844551086,0.47384709119796753,0.4572466015815735,0.4887103736400604,0.5034911632537842,0.46950677037239075,0.4939883053302765,0.5075905323028564,0.48167333006858826,0.47398900985717773,0.48671120405197144
2022-04-11,0.4777211844921112,0.4427598714828491,0.4759437143802643,0.47416603565216064,0.4733234941959381,0.4642159044742584,0.5846976637840271,0.48120322823524475,0.47898006439208984,0.4888736307621002,0.48507609963417053,0.48071348667144775,0.45889702439308167,0.49081146717071533,0.4676266312599182,0.4913434088230133,0.4736984372138977,0.5014616847038269,0.4906426668167114,0.48432305455207825
2022-04-12,0.4497014284133911,0.43720245361328125,0.46628278493881226,0.4786621034145355,0.45515176653862,0.4223318099975586,0.6044144630432129,0.48048824071884155,0.4469393789768219,0.4348834156990051,0.4813496172428131,0.4833792448043823,0.4682095944881439,0.48728570342063904,0.47504723072052,0.46203115582466125,0.47045621275901794,0.44959673285484314,0.48224076628685,0.47965478897094727
2022-04-13,0.46232154965400696,0.4628082513809204,0.4826119840145111,0.491266131401062,0.46449917554855347,0.4560070335865021,0.49362626671791077,0.4707155227661133,0.44936031103134155,0.4699050784111023,0.48602697253227234,0.4818543493747711,0.48008403182029724,0.5032213926315308,0.4777337908744812,0.5020462870597839,0.49839547276496887,0.4778063893318176,0.4635601043701172,0.4827130138874054
2022-04-14,0.45885834097862244,0.5304592847824097,0.4937531352043152,0.4686436057090759,0.4134596288204193,0.423213928937912,0.6054410338401794,0.4036864936351776,0.4187665581703186,0.42812541127204895,0.4469904899597168,0.45732250809669495,0.4674604535102844,0.49977996945381165,0.4661105275154114,0.4438396394252777,0.46166396141052246,0.4638369381427765,0.436144083738327,0.47862982749938965
2022-04-15,0.4868566393852234,0.521274209022522,0.5456567406654358,0.47254928946495056,0.4286271929740906,0.4249081313610077,0.6578505635261536,0.4339056611061096,0.43374350666999817,0.4018173813819885,0.4440743923187256,0.5310239195823669,0.47810932993888855,0.48184582591056824,0.47713154554367065,0.4514181613922119,0.4724326729774475,0.4720672070980072,0.40713149309158325,0.49198269844055176
