Date,Portfolio_Equity,Portfolio_Return,Cash
2022-08-31,1097129.9895731588,-0.0005897511874758503,1097129.9895731588
2022-09-01,1097129.9895731588,0.0,1097129.9895731588
2022-09-02,1097129.9895731588,0.0,1097129.9895731588
2022-09-05,1097129.9895731588,0.0,1097129.9895731588
2022-09-06,1097129.9895731588,0.0,1097129.9895731588
2022-09-07,1097129.9895731588,0.0,1097129.9895731588
2022-09-08,1097129.9895731588,0.0,1097129.9895731588
2022-09-09,1095169.291892799,-0.0017871151996515205,0.0
2022-09-12,1125279.934430761,0.027494052984193183,0.0
2022-09-13,1068778.5172091576,-0.05021098794424474,-5.820766091346741e-11
2022-09-14,1100633.128138544,0.029804688638920857,-5.820766091346741e-11
2022-09-15,1104587.1950243062,0.0035925384986816647,1104587.1950243062
2022-09-16,1158242.540958169,0.0485750207639172,0.0
2022-09-19,1123857.2087746686,-0.029687505826762883,0.0
2022-09-20,1089471.876591168,-0.030595819393275537,0.0
2022-09-21,1111137.107643533,0.019885993863515715,1111137.107643533
2022-09-22,1111137.107643533,0.0,1111137.107643533
2022-09-23,1111137.107643533,0.0,1111137.107643533
2022-09-26,1111137.107643533,0.0,1111137.107643533
2022-09-27,1111137.107643533,0.0,1111137.107643533
2022-09-28,1111137.107643533,0.0,1111137.107643533
2022-09-29,1111137.107643533,0.0,1111137.107643533
2022-09-30,1111137.107643533,0.0,1111137.107643533
2022-10-03,1111137.107643533,0.0,1111137.107643533
2022-10-04,1111137.107643533,0.0,1111137.107643533
2022-10-05,1111137.107643533,0.0,1111137.107643533
2022-10-06,1111137.107643533,0.0,1111137.107643533
2022-10-07,1111137.107643533,0.0,1111137.107643533
2022-10-10,1111137.107643533,0.0,1111137.107643533
2022-10-11,1111137.107643533,0.0,1111137.107643533
2022-10-12,1111137.107643533,0.0,1111137.107643533
2022-10-13,1111137.107643533,0.0,1111137.107643533
2022-10-14,1111137.107643533,0.0,1111137.107643533
2022-10-17,1111137.107643533,0.0,1111137.107643533
2022-10-18,1111137.107643533,0.0,1111137.107643533
2022-10-19,1111137.107643533,0.0,1111137.107643533
2022-10-20,1111137.107643533,0.0,1111137.107643533
2022-10-21,1111137.107643533,0.0,1111137.107643533
2022-10-24,1111137.107643533,0.0,1111137.107643533
2022-10-25,1111137.107643533,0.0,1111137.107643533
2022-10-26,1111137.107643533,0.0,1111137.107643533
2022-10-27,1111137.107643533,0.0,1111137.107643533
2022-10-28,1111137.107643533,0.0,1111137.107643533
2022-10-31,1111137.107643533,0.0,1111137.107643533
2022-11-01,1111137.107643533,0.0,1111137.107643533
2022-11-02,1111137.107643533,0.0,1111137.107643533
2022-11-03,1111137.107643533,0.0,1111137.107643533
2022-11-04,1111137.107643533,0.0,1111137.107643533
2022-11-07,1111137.107643533,0.0,1111137.107643533
2022-11-08,1111137.107643533,0.0,1111137.107643533
2022-11-09,1111137.107643533,0.0,1111137.107643533
2022-11-10,1111137.107643533,0.0,1111137.107643533
2022-11-11,1111137.107643533,0.0,1111137.107643533
2022-11-14,1111137.107643533,0.0,1111137.107643533
2022-11-15,1107776.6340717392,-0.0030243554541353303,0.0
2022-11-16,1146464.2069231602,0.03492362238154564,1.2732925824820995e-11
2022-11-17,1120757.0296301197,-0.022423009054973082,-4.547473508864641e-11
2022-11-18,1138755.9440875105,0.01605960434022967,-4.547473508864641e-11
2022-11-21,1145861.5806629532,0.006239823916911813,1145861.5806629532
2022-11-22,1176343.8217568244,0.026602027337573605,0.0
2022-11-23,1211304.3076984165,0.029719615383689432,1.1641532182693481e-10
2022-11-24,1223946.5771276238,0.01043690619182947,1.1641532182693481e-10
2022-11-25,1219175.7276255242,-0.003897922990475597,1219175.7276255242
2022-11-28,1219175.7276255242,0.0,1219175.7276255242
2022-11-29,1219175.7276255242,0.0,1219175.7276255242
2022-11-30,1219175.7276255242,0.0,1219175.7276255242
2022-12-01,1219175.7276255242,0.0,1219175.7276255242
2022-12-02,1219175.7276255242,0.0,1219175.7276255242
2022-12-05,1219175.7276255242,0.0,1219175.7276255242
2022-12-06,1230309.6913017228,0.009132369865895551,0.0
2022-12-07,1188915.3437702006,-0.033645469774138806,1.7462298274040222e-10
2022-12-08,1204988.3049920276,0.013519012355293163,1.8189894035458565e-10
2022-12-09,1268681.7972241656,0.05285818291204035,1.8189894035458565e-10
2022-12-12,1367310.2544539636,0.07774089408833153,2.4010660126805305e-10
2022-12-13,1366709.072069577,-0.0004396824951969232,2.4010660126805305e-10
2022-12-14,1374951.0309648295,0.006030514513796223,1374951.0309648295
2022-12-15,1374951.0309648295,0.0,1374951.0309648295
2022-12-16,1382177.5346088742,0.005255826194023629,0.0
2022-12-19,1503031.7602341175,0.0874375560296184,0.0
2022-12-20,1515590.828236608,0.00835582343285568,2.9103830456733704e-11
2022-12-21,1508603.2671089484,-0.004610453558754818,2.9103830456733704e-11
2022-12-22,1548544.4710831244,0.02647561810648756,2.9103830456733704e-11
2022-12-23,1554892.5949119418,0.0040994133183512756,2.9103830456733704e-11
2022-12-26,1563269.9220177918,0.005387720755287547,1563269.9220177918
2022-12-27,1563269.9220177918,0.0,1563269.9220177918
2022-12-28,1557898.3240631882,-0.003436129537802542,0.0
2022-12-29,1625768.7988018715,0.04356540711955378,0.0
2022-12-30,1653048.1640482242,0.01677936325660609,3.4924596548080444e-10
2023-01-02,1724872.0057611973,0.043449333948673605,3.4924596548080444e-10
2023-01-03,1770978.2909468082,0.026730264640861784,3.4924596548080444e-10
2023-01-04,1770186.438896819,-0.00044712690948109634,1770186.438896819
2023-01-05,1770186.438896819,0.0,1770186.438896819
2023-01-06,1770186.438896819,0.0,1770186.438896819
2023-01-09,1770186.438896819,0.0,1770186.438896819
2023-01-10,1770186.438896819,0.0,1770186.438896819
2023-01-11,1770186.438896819,0.0,1770186.438896819
2023-01-12,1770186.438896819,0.0,1770186.438896819
2023-01-13,1830957.1928711666,0.03433014322051861,0.0
2023-01-16,1932429.689987997,0.05542046395836762,0.0
2023-01-17,1946338.7714915054,0.007197716727067453,0.0
2023-01-18,1934929.8763058023,-0.005861721172496805,0.0
2023-01-19,1947734.7906860444,0.0066177666369436885,0.0
2023-01-20,1993343.257814481,0.023416158784313763,-1.1641532182693481e-10
2023-01-23,2015663.0742901792,0.01119717659675429,2015663.0742901792
2023-01-24,2015663.0742901792,0.0,2015663.0742901792
2023-01-25,2015663.0742901792,0.0,2015663.0742901792
2023-01-26,2015663.0742901792,0.0,2015663.0742901792
2023-01-27,2015663.0742901792,0.0,2015663.0742901792
2023-01-30,2012483.1340882732,-0.0015776149508646656,0.0
2023-01-31,2000162.6483704802,-0.006122031787051282,0.0
2023-02-01,2009352.542566821,0.004594573448228204,2009352.542566821
2023-02-02,2009352.542566821,0.0,2009352.542566821
2023-02-03,2101585.4219140196,0.045901790449065234,0.0
2023-02-06,2058757.0870516389,-0.020379059740229275,2058757.0870516389
2023-02-07,2058757.0870516389,0.0,2058757.0870516389
2023-02-08,2058757.0870516389,0.0,2058757.0870516389
2023-02-15,2125099.737181892,0.03222461287322784,0.0
2023-02-16,2142811.817246308,0.00833470531030418,0.0
2023-02-17,2121989.4202191755,-0.009717324153033226,0.0
2023-02-20,2148992.8893506695,0.01272554371581401,0.0
2023-02-21,2120161.724536906,-0.013416128530083208,-4.3655745685100555e-11
2023-02-22,2144895.8377538975,0.011666144582623317,-4.3655745685100555e-11
2023-02-23,2153205.6096864445,0.003874207682387434,-4.3655745685100555e-11
2023-02-24,2124883.330001766,-0.013153541657734682,2.546585164964199e-11
2023-02-27,2289376.898410692,0.07741298832100552,2.546585164964199e-11
2023-02-28,2264840.1442248076,-0.010717656058693488,2.546585164964199e-11
2023-03-01,2299378.0836059884,0.015249614622581755,-3.2741809263825417e-11
2023-03-02,2272397.0073400578,-0.011734075599962979,-3.2741809263825417e-11
2023-03-03,2259124.937881721,-0.005840559292881713,-3.2741809263825417e-11
2023-03-06,2322873.5909614717,0.028218294619652466,8.36735125631094e-11
2023-03-07,2346863.4845323926,0.01032767932971813,1.3642420526593924e-10
2023-03-08,2425093.7814776287,0.03333397850400462,1.3642420526593924e-10
2023-03-09,2437282.1748349825,0.005025947223338829,1.3642420526593924e-10
2023-03-10,2436692.3104357235,-0.00024201727865133865,2436692.3104357235
2023-03-13,2436692.3104357235,0.0,2436692.3104357235
2023-03-14,2436692.3104357235,0.0,2436692.3104357235
2023-03-15,2436692.3104357235,0.0,2436692.3104357235
2023-03-16,2436692.3104357235,0.0,2436692.3104357235
2023-03-17,2436692.3104357235,0.0,2436692.3104357235
2023-03-20,2436692.3104357235,0.0,2436692.3104357235
2023-03-21,2436692.3104357235,0.0,2436692.3104357235
2023-03-22,2436692.3104357235,0.0,2436692.3104357235
2023-03-23,2436692.3104357235,0.0,2436692.3104357235
2023-03-24,2436692.3104357235,0.0,2436692.3104357235
2023-03-27,2436692.3104357235,0.0,2436692.3104357235
2023-03-28,2436692.3104357235,0.0,2436692.3104357235
2023-03-29,2555951.606482091,0.048943108465361276,0.0
2023-03-30,2533079.0002950467,-0.008948763399525045,0.0
2023-03-31,2420583.3994256062,-0.04441061682495385,0.0
2023-04-03,2459478.667569127,0.016068551140502065,0.0
2023-04-04,2573660.5172557645,0.04642522465929389,0.0
2023-04-05,2658388.101897899,0.03292104147926926,0.0
2023-04-06,2655530.2231762228,-0.001075041947274734,2655530.2231762228
2023-04-07,2635786.5772983097,-0.007434916652651821,0.0
2023-04-10,2729208.616847554,0.035443704112418116,-2.3283064365386963e-10
2023-04-11,2728295.5256713647,-0.0003345626166328658,2728295.5256713647
2023-04-12,2728295.5256713647,0.0,2728295.5256713647
2023-04-13,2728295.5256713647,0.0,2728295.5256713647
2023-04-14,2728295.5256713647,0.0,2728295.5256713647
2023-04-17,2728295.5256713647,0.0,2728295.5256713647
2023-04-18,2728295.5256713647,0.0,2728295.5256713647
2023-04-19,2793564.313206911,0.02392291704524397,0.0
2023-04-20,2692047.7017889344,-0.036339457422921925,0.0
2023-04-24,2709327.9788096375,0.006419008477903228,2709327.9788096375
2023-04-25,2709327.9788096375,0.0,2709327.9788096375
2023-04-26,2709327.9788096375,0.0,2709327.9788096375
2023-04-27,2714214.7843872895,0.0018036965682534736,0.0
2023-04-28,2589706.3946377537,-0.04587271076177655,0.0
2023-05-02,2570714.641923826,-0.007333554395684336,1.1641532182693481e-10
2023-05-03,2537905.674298705,-0.012762586360253552,1.1641532182693481e-10
2023-05-04,2513362.509569529,-0.009670637083845938,1.1641532182693481e-10
2023-05-05,2503198.2236008043,-0.004044098664647268,1.1641532182693481e-10
2023-05-08,2674290.636497957,0.06834952633157415,1.1641532182693481e-10
2023-05-09,2673339.562184374,-0.0003556361079844228,2673339.562184374
2023-05-10,2574592.2104867017,-0.03693782604144239,0.0
2023-05-11,2746460.932734955,0.06675570661179127,0.0
2023-05-12,2690879.0205324804,-0.020237648946684852,0.0
2023-05-15,2625179.6608007476,-0.02441557544223302,-1.8189894035458565e-12
2023-05-16,2748821.8677255474,0.047098569584028305,-1.8189894035458565e-12
2023-05-17,2814585.299812736,0.02392422472308222,-1.1823431123048067e-10
2023-05-18,2681808.3138877917,-0.047174617850018044,-1.1823431123048067e-10
2023-05-22,2664246.120633599,-0.006548638529922776,-1.1823431123048067e-10
2023-05-23,2662587.661470259,-0.0006224872208673429,-1.1823431123048067e-10
2023-05-24,2662799.4424511595,7.953953365180546e-05,-1.1823431123048067e-10
2023-05-25,2636214.9629771463,-0.009983658194528412,-1.191438059322536e-10
2023-05-26,2788040.9358458337,0.0575924099517387,-1.2096279533579946e-10
2023-05-29,2971346.9626527587,0.06574725085638447,-1.6643753042444587e-10
2023-05-30,3196391.9054411864,0.07573835893857112,-2.828528522513807e-10
2023-05-31,3181080.672497581,-0.0047901613433387205,3181080.672497581
2023-06-01,3181080.672497581,0.0,3181080.672497581
2023-06-02,3179881.4092633296,-0.00037699868620749553,0.0
2023-06-05,3404021.632608531,0.07048697561244183,0.0
2023-06-06,3464694.3985763076,0.017823848528624793,0.0
2023-06-07,3586900.6143813785,0.03527186001030487,0.0
2023-06-08,3574959.36270732,-0.0033291281130513987,3574959.36270732
2023-06-09,3707340.4922819575,0.03703010751830897,0.0
2023-06-12,3696208.3485110514,-0.0030027303383871385,0.0
2023-06-13,3706794.9421135057,0.002864176638397265,2.3283064365386963e-10
2023-06-14,3677293.1065489016,-0.007958852870286628,2.3283064365386963e-10
2023-06-15,3784114.0008052755,0.02904878429900957,0.0
2023-06-16,3829513.8789108265,0.011997492172775376,2.3283064365386963e-10
2023-06-19,3693665.7483764607,-0.03547398829978992,2.3283064365386963e-10
2023-06-20,3685497.4826097903,-0.002211425267773836,0.0
2023-06-21,3652213.8941350495,-0.009030962205724212,0.0
2023-06-22,3813417.911890383,0.04413871214229941,-2.3283064365386963e-10
2023-06-23,3899377.939164621,0.022541465231547608,0.0
2023-06-26,3919556.26604144,0.005174755356271523,0.0
2023-06-27,3899050.00910814,-0.005231780217307644,3899050.00910814
2023-07-03,4036754.4666795507,0.035317438157944726,0.0
2023-07-04,4043994.646590934,0.0017935646002613748,4043994.646590934
2023-07-05,4043994.646590934,0.0,4043994.646590934
2023-07-06,4043994.646590934,0.0,4043994.646590934
2023-07-07,4043994.646590934,0.0,4043994.646590934
2023-07-10,4043994.646590934,0.0,4043994.646590934
2023-07-11,4043994.646590934,0.0,4043994.646590934
2023-07-12,4043994.646590934,0.0,4043994.646590934
2023-07-13,4043994.646590934,0.0,4043994.646590934
2023-07-14,4043994.646590934,0.0,4043994.646590934
2023-07-17,4043994.646590934,0.0,4043994.646590934
2023-07-18,4043994.646590934,0.0,4043994.646590934
2023-07-19,4208886.495913577,0.04077449742957649,0.0
2023-07-20,4307763.857490037,0.023492522707005702,-2.3283064365386963e-10
2023-07-21,4325500.818141198,0.004117440332835647,4325500.818141198
2023-07-24,4325500.818141198,0.0,4325500.818141198
2023-07-25,4325500.818141198,0.0,4325500.818141198
2023-07-26,4470832.247132676,0.033598751936875455,0.0
2023-07-27,4507155.478706006,0.008124489930622153,6.984919309616089e-10
2023-07-28,4552993.177639188,0.010169983962111327,4552993.177639188
2023-07-31,4552993.177639188,0.0,4552993.177639188
2023-08-01,4567611.022674469,0.0032106011287415673,0.0
2023-08-02,4596666.647316929,0.0063612300824702804,0.0
2023-08-03,4583789.196409001,-0.0028014759163457062,0.0
2023-08-04,4661939.812933791,0.01704934785962989,0.0
2023-08-07,5084076.474161978,0.09054957338939408,0.0
2023-08-08,5064017.899390384,-0.0039453723549468375,0.0
2023-08-09,5191376.646035015,0.02514974259075244,0.0
2023-08-10,5199113.055630895,0.0014902424006914326,5199113.055630895
2023-08-11,5481783.548001735,0.054368983583592816,0.0
2023-08-14,5482211.703567463,7.810515719550952e-05,1.1641532182693481e-10
2023-08-15,5187881.059470738,-0.05368830319069832,-1.1641532182693481e-10
2023-08-16,5085970.283457372,-0.01964400780301674,-1.1641532182693481e-10
2023-08-17,5130591.159071455,0.008773326057215928,-1.1641532182693481e-10
2023-08-18,5175030.617230232,0.008661664276289721,5175030.617230232
2023-08-21,5175030.617230232,0.0,5175030.617230232
2023-08-22,5141380.12105033,-0.006502472868056641,0.0
2023-08-23,4930549.925535686,-0.04100653726252265,0.0
2023-08-24,4942548.170315117,0.002433449607170698,4942548.170315117
2023-08-25,4942548.170315117,0.0,4942548.170315117
2023-08-28,4942548.170315117,0.0,4942548.170315117
2023-08-29,4942548.170315117,0.0,4942548.170315117
2023-08-31,4942548.170315117,0.0,4942548.170315117
2023-09-01,4942548.170315117,0.0,4942548.170315117
2023-09-04,4942548.170315117,0.0,4942548.170315117
2023-09-05,4942548.170315117,0.0,4942548.170315117
2023-09-06,4942548.170315117,0.0,4942548.170315117
2023-09-07,4942548.170315117,0.0,4942548.170315117
2023-09-08,4869169.07661872,-0.014846409416323088,0.0
2023-09-11,4903897.02190679,0.007132211829494835,4903897.02190679
2023-09-12,4903897.02190679,0.0,4903897.02190679
2023-09-13,4836489.898836623,-0.013745623688475692,0.0
2023-09-14,4956544.802572239,0.024822734306649632,0.0
2023-09-15,4954283.0788572235,-0.0004563105560635601,4954283.0788572235
2023-09-18,4954283.0788572235,0.0,4954283.0788572235
2023-09-19,4954283.0788572235,0.0,4954283.0788572235
2023-09-20,4954283.0788572235,0.0,4954283.0788572235
2023-09-21,4954283.0788572235,0.0,4954283.0788572235
2023-09-22,4954283.0788572235,0.0,4954283.0788572235
2023-09-25,4954283.0788572235,0.0,4954283.0788572235
2023-09-26,4954283.0788572235,0.0,4954283.0788572235
2023-09-27,4954283.0788572235,0.0,4954283.0788572235
2023-09-28,4954283.0788572235,0.0,4954283.0788572235
2023-09-29,4954283.0788572235,0.0,4954283.0788572235
2023-10-02,4954283.0788572235,0.0,4954283.0788572235
2023-10-03,4954283.0788572235,0.0,4954283.0788572235
2023-10-04,4954283.0788572235,0.0,4954283.0788572235
2023-10-05,4954283.0788572235,0.0,4954283.0788572235
2023-10-06,4954283.0788572235,0.0,4954283.0788572235
2023-10-09,4954283.0788572235,0.0,4954283.0788572235
2023-10-10,4954283.0788572235,0.0,4954283.0788572235
2023-10-11,4954283.0788572235,0.0,4954283.0788572235
2023-10-12,4921297.273712876,-0.006658038028774872,0.0
2023-10-13,4821051.8482263265,-0.02036971552643466,0.0
2023-10-16,4878166.037878715,0.0118468316563327,4878166.037878715
2023-10-17,4878166.037878715,0.0,4878166.037878715
2023-10-18,4878166.037878715,0.0,4878166.037878715
2023-10-19,4878166.037878715,0.0,4878166.037878715
2023-10-20,4878166.037878715,0.0,4878166.037878715
2023-10-23,4878166.037878715,0.0,4878166.037878715
2023-10-24,4878166.037878715,0.0,4878166.037878715
2023-10-25,4878166.037878715,0.0,4878166.037878715
2023-10-26,4878166.037878715,0.0,4878166.037878715
2023-10-27,4878166.037878715,0.0,4878166.037878715
2023-10-30,4878166.037878715,0.0,4878166.037878715
2023-10-31,4878166.037878715,0.0,4878166.037878715
2023-11-01,4878166.037878715,0.0,4878166.037878715
2023-11-02,4938436.036164915,0.012355052660816839,0.0
2023-11-03,4940976.47721055,0.0005144221828591914,4940976.47721055
2023-11-06,4957900.982825306,0.0034253362048611517,0.0
2023-11-07,5122760.244520819,0.03325182617938569,0.0
2023-11-08,5180607.853538765,0.011292273355915542,5180607.853538765
2023-11-09,5180607.853538765,0.0,5180607.853538765
2023-11-10,5180607.853538765,0.0,5180607.853538765
2023-11-13,5180607.853538765,0.0,5180607.853538765
2023-11-14,5289751.087644531,0.021067650204640232,0.0
2023-11-15,5293900.429150386,0.0007844114849838894,4.656612873077393e-10
2023-11-16,5390838.651472442,0.018311304419001626,4.656612873077393e-10
2023-11-17,5380616.835286599,-0.0018961458219587475,4.656612873077393e-10
2023-11-20,5421493.951583434,0.0075971059728243825,5421493.951583434
2023-11-21,5421493.951583434,0.0,5421493.951583434
2023-11-22,5421493.951583434,0.0,5421493.951583434
2023-11-23,5303631.958173903,-0.021739762962404065,0.0
2023-11-24,5310709.9224395435,0.0013345504215714554,5310709.9224395435
2023-11-27,5314301.017401232,0.0006761986653639779,0.0
2023-11-28,5366144.942237035,0.009755549161788994,0.0
2023-11-29,5385519.862656196,0.003610584624105079,5385519.862656196
2023-11-30,5385519.862656196,0.0,5385519.862656196
2023-12-01,5385519.862656196,0.0,5385519.862656196
2023-12-04,5385519.862656196,0.0,5385519.862656196
2023-12-05,5540109.125054584,0.028704612802624253,0.0
2023-12-06,5506418.205831545,-0.006081273574680091,0.0
2023-12-07,5491266.95947616,-0.0027515611399329724,0.0
2023-12-08,5438210.042464789,-0.009662053839835944,0.0
2023-12-11,5334215.817071758,-0.019122877671326012,0.0
2023-12-12,5505995.360266601,0.0322033358015015,0.0
2023-12-13,5390057.993011777,-0.021056568280364434,-9.313225746154785e-10
2023-12-14,5645472.86583566,0.04738629401669311,-9.313225746154785e-10
2023-12-15,5723716.431962981,0.013859523902917368,-9.313225746154785e-10
2023-12-18,5660207.123642851,-0.01109581669096583,-9.313225746154785e-10
2023-12-19,5617421.919878485,-0.007558946665688423,-9.313225746154785e-10
2023-12-20,5588303.894031348,-0.005183521242030339,-2.3283064365386963e-10
2023-12-21,5714228.902544122,0.022533672273490735,-1.673470251262188e-10
2023-12-22,5735295.037320385,0.003686610238326886,5735295.037320385
2023-12-26,5695153.344736202,-0.006999063225688536,0.0
2023-12-27,5698016.379572314,0.0005027142664663644,0.0
2023-12-28,5744166.613573626,0.008099350884065984,-2.3283064365386963e-10
2023-12-29,5769185.606415509,0.004355547901894591,-9.313225746154785e-10
2024-01-02,5798432.745096008,0.005069543723463385,-1.1841621017083526e-09
2024-01-03,5631082.237483215,-0.028861334600169236,-1.4169927453622222e-09
2024-01-04,5804872.108645624,0.03086260577151214,-1.4169927453622222e-09
2024-01-05,5806088.375251217,0.00020952513385812387,5806088.375251217
2024-01-08,5806088.375251217,0.0,5806088.375251217
2024-01-09,5653305.142925071,-0.026314313949714143,0.0
2024-01-10,5742650.724880515,0.01580413221940747,0.0
2024-01-11,5767855.682924904,0.004389080801168469,5767855.682924904
2024-01-12,5767855.682924904,0.0,5767855.682924904
2024-01-15,5767855.682924904,0.0,5767855.682924904
2024-01-16,5767855.682924904,0.0,5767855.682924904
2024-01-17,5767855.682924904,0.0,5767855.682924904
2024-01-18,5767855.682924904,0.0,5767855.682924904
2024-01-19,5767855.682924904,0.0,5767855.682924904
2024-01-22,5767855.682924904,0.0,5767855.682924904
2024-01-23,5767855.682924904,0.0,5767855.682924904
2024-01-24,5767855.682924904,0.0,5767855.682924904
2024-01-25,5767855.682924904,0.0,5767855.682924904
2024-01-26,5767855.682924904,0.0,5767855.682924904
2024-01-29,5767855.682924904,0.0,5767855.682924904
2024-01-30,5767855.682924904,0.0,5767855.682924904
2024-01-31,5767855.682924904,0.0,5767855.682924904
2024-02-01,5767855.682924904,0.0,5767855.682924904
2024-02-02,5767855.682924904,0.0,5767855.682924904
2024-02-05,5767855.682924904,0.0,5767855.682924904
2024-02-06,5767855.682924904,0.0,5767855.682924904
2024-02-07,5767855.682924904,0.0,5767855.682924904
2024-02-08,5772188.2851478085,0.0007511634238233024,0.0
2024-02-09,5821979.6510889465,0.008626081389142178,0.0
2024-02-12,5879661.51515279,0.009907603172926636,5879661.51515279
2024-02-13,5830686.544568828,-0.008329556124573725,0.0
2024-02-14,5842985.129394764,0.0021092858845913553,5842985.129394764
2024-02-15,5842985.129394764,0.0,5842985.129394764
2024-02-16,5842985.129394764,0.0,5842985.129394764
2024-02-19,5842985.129394764,0.0,5842985.129394764
2024-02-20,5842985.129394764,0.0,5842985.129394764
2024-02-21,5807790.451260713,-0.006023407103501688,0.0
2024-02-22,5870170.355506205,0.010740729158358511,5870170.355506205
2024-02-23,5870170.355506205,0.0,5870170.355506205
2024-02-26,5870170.355506205,0.0,5870170.355506205
2024-02-27,5903600.790400041,0.005694968436900405,0.0
2024-02-28,5964942.07756056,0.01039048698215957,-1.1641532182693481e-10
2024-02-29,6051238.968311593,0.014467347650477995,-1.1652900866465643e-10
2024-03-01,5980036.548460983,-0.01176658535937426,1.163016349892132e-10
2024-03-04,5793512.770708493,-0.031191076549606272,3.4913227864308283e-10
2024-03-05,5850963.919571359,0.009916461935379494,3.4913227864308283e-10
2024-03-06,5957948.783122947,0.018284997997291774,3.4913227864308283e-10
2024-03-07,6005871.67367227,0.008043521737728517,6005871.67367227
2024-03-08,6005871.67367227,0.0,6005871.67367227
2024-03-11,6005871.67367227,0.0,6005871.67367227
2024-03-12,6005871.67367227,0.0,6005871.67367227
2024-03-13,6005871.67367227,0.0,6005871.67367227
2024-03-14,6096881.354243182,0.015153450742190776,0.0
2024-03-15,5964460.750118095,-0.021719399875302945,0.0
2024-03-18,5892733.253591249,-0.012025814156866816,0.0
2024-03-19,5889967.536663945,-0.00046934364891171727,5889967.536663945
2024-03-20,6014489.883979363,0.02114143185684645,0.0
2024-03-21,6401665.125110573,0.06437374550458853,0.0
2024-03-22,6067527.725417991,-0.052195388725024966,0.0
2024-03-25,5871287.664410746,-0.032342672318605103,0.0
2024-03-26,5813270.939218087,-0.009881431213859844,2.3283064365386963e-10
2024-03-27,5783459.284233429,-0.005128206700902262,2.3283064365386963e-10
2024-03-28,6029677.36786408,0.04257280487854015,2.3283064365386963e-10
2024-03-29,6053157.15310131,0.003894036746040313,5.093170329928398e-11
2024-04-01,6254018.746372435,0.03318294704577668,1.0913936421275139e-11
2024-04-02,6179763.562406974,-0.01187319497699493,4.765752237290144e-10
2024-04-03,6241445.238366374,0.009981235582316571,6241445.238366374
2024-04-04,6241445.238366374,0.0,6241445.238366374
2024-04-05,6241445.238366374,0.0,6241445.238366374
2024-04-08,6241445.238366374,0.0,6241445.238366374
2024-04-09,6241445.238366374,0.0,6241445.238366374
2024-04-15,6241445.238366374,0.0,6241445.238366374
2024-04-16,6241445.238366374,0.0,6241445.238366374
2024-04-17,6241445.238366374,0.0,6241445.238366374
2024-04-18,6241445.238366374,0.0,6241445.238366374
2024-04-19,6241445.238366374,0.0,6241445.238366374
2024-04-22,6241445.238366374,0.0,6241445.238366374
2024-04-24,6241445.238366374,0.0,6241445.238366374
