Date,Equity
2025-04-21,1056775.168304991
2025-04-22,1056775.168304991
2025-04-24,1056775.168304991
2025-04-25,1056775.168304991
2025-04-28,1056775.168304991
2025-04-29,1056775.168304991
2025-04-30,1056775.168304991
2025-05-02,1056775.168304991
2025-05-05,1056775.168304991
2025-05-06,1056775.168304991
2025-05-07,1056775.168304991
2025-05-08,1056775.168304991
2025-05-09,1056775.168304991
2025-05-12,1056775.168304991
2025-05-13,1056775.168304991
2025-05-14,1056775.168304991
2025-05-15,1056775.168304991
2025-05-16,1056775.168304991
2025-05-20,1056775.168304991
2025-05-21,1056775.168304991
2025-05-22,1056775.168304991
2025-05-23,1056775.168304991
2025-05-26,1056775.168304991
2025-05-27,1056775.168304991
2025-05-28,1056775.168304991
2025-05-29,1056775.168304991
2025-05-30,1056775.168304991
2025-06-02,1056775.168304991
2025-06-03,1056775.168304991
2025-06-04,1056775.168304991
2025-06-05,1056775.168304991
2025-06-10,1056775.168304991
2025-06-11,1056775.168304991
2025-06-12,1056775.168304991
2025-06-13,1056775.168304991
2025-06-16,1056775.168304991
2025-06-17,1056775.168304991
2025-06-18,1056775.168304991
2025-06-19,1056775.168304991
2025-06-20,1056775.168304991
2025-06-23,1056775.168304991
2025-06-24,1056775.168304991
2025-06-25,1056775.168304991
2025-06-26,1056775.168304991
2025-06-27,1056775.168304991
2025-06-30,1056775.168304991
2025-07-01,1056775.168304991
2025-07-02,1056775.168304991
2025-07-03,1056775.168304991
2025-07-04,1056775.168304991
2025-07-07,1056775.168304991
2025-07-08,1056775.168304991
2025-07-09,1056775.168304991
2025-07-10,1056775.168304991
2025-07-11,1056775.168304991
2025-07-14,1056775.168304991
2025-07-16,1056775.168304991
2025-07-17,1056775.168304991
2025-07-18,1056775.168304991
2025-07-21,1056775.168304991
2025-07-22,1056775.168304991
2025-07-23,1056775.168304991
2025-07-24,1056775.168304991
2025-07-25,1056775.168304991
2025-07-28,1056775.168304991
2025-07-29,1056775.168304991
2025-07-30,1056775.168304991
2025-07-31,1056775.168304991
2025-08-01,1056775.168304991
2025-08-04,1056775.168304991
2025-08-05,1056775.168304991
2025-08-06,1056775.168304991
2025-08-07,1056775.168304991
2025-08-08,1056775.168304991
2025-08-11,1056775.168304991
2025-08-12,1056775.168304991
2025-08-13,1056775.168304991
2025-08-14,1056775.168304991
2025-08-15,1056775.168304991
2025-08-18,1056775.168304991
2025-08-19,1056775.168304991
2025-08-20,1056775.168304991
2025-08-21,1056775.168304991
2025-08-22,1056775.168304991
2025-08-25,1056775.168304991
2025-08-26,1056775.168304991
2025-08-27,1056775.168304991
2025-08-28,1056775.168304991
2025-08-29,1056775.168304991
2025-09-01,1056775.168304991
2025-09-02,1056775.168304991
2025-09-03,1056775.168304991
2025-09-04,1056775.168304991
2025-09-05,1056775.168304991
2025-09-08,1055288.02387582
2025-09-09,1057960.482058441
2025-09-10,1059816.7140587512
2025-09-11,1060012.0078114762
2025-09-12,1060012.0078114762
2025-09-15,1060012.0078114762
2025-09-16,1060012.0078114762
2025-09-17,1060012.0078114762
2025-09-18,1060012.0078114762
2025-09-19,1060012.0078114762
2025-09-22,1060012.0078114762
2025-09-23,1060012.0078114762
2025-09-24,1060012.0078114762
2025-09-25,1060012.0078114762
2025-09-26,1060012.0078114762
2025-09-29,1060012.0078114762
2025-09-30,1060012.0078114762
2025-10-01,1060012.0078114762
2025-10-02,1060012.0078114762
2025-10-03,1060012.0078114762
2025-10-06,1060012.0078114762
2025-10-07,1060012.0078114762
2025-10-08,1060012.0078114762
2025-10-09,1060012.0078114762
2025-10-10,1060012.0078114762
2025-10-13,1060012.0078114762
2025-10-14,1060012.0078114762
2025-10-15,1060012.0078114762
2025-10-16,1060012.0078114762
2025-10-17,1060012.0078114762
2025-10-20,1060012.0078114762
2025-10-21,1060012.0078114762
2025-10-22,1060012.0078114762
2025-10-23,1060012.0078114762
2025-10-24,1060012.0078114762
2025-10-27,1060012.0078114762
2025-10-28,1060012.0078114762
2025-10-30,1059387.2909471716
2025-10-31,1059416.203080681
2025-11-03,1059416.203080681
2025-11-04,1059416.203080681
2025-11-05,1059416.203080681
2025-11-06,1059416.203080681
2025-11-07,1059416.203080681
2025-11-10,1059416.203080681
2025-11-11,1059416.203080681
