Order Id,Column,Timestamp,Size,Price,Fees,Side
0,0,2022-09-09,3039.3741008610464,71.80190459155226,87.29313968322391,Buy
1,0,2022-09-12,168.41770059187365,72.19197102341188,4.863362304383281,Buy
2,0,2022-09-13,13.695422278012757,73.85258925575725,0.4045769584728894,Buy
3,0,2022-09-14,964.7504285505875,69.45698853233169,26.803463780960097,Buy
4,0,2022-09-15,4186.23765228152,72.82558040512076,121.94607469646873,Sell
5,0,2022-11-18,754.1240811351761,105.01581995485937,31.677983491246167,Buy
6,0,2022-11-21,754.1240811351761,104.23277268624243,31.4417775704737,Sell
7,0,2022-11-23,975.897852632216,109.02122274118294,42.55743086578358,Buy
8,0,2022-11-24,241.60724729251274,110.19301476137832,10.649372386943936,Buy
9,0,2022-11-25,1217.5050999247287,109.40998904633295,53.28288785864763,Sell
10,0,2022-12-07,1134.3380989347268,133.63911574282167,60.63677619801211,Buy
11,0,2022-12-08,1134.3380989347268,131.87803257921416,59.8377107068631,Sell
12,0,2022-12-12,1237.0011054768552,139.20746475585716,68.87991511745027,Buy
13,0,2022-12-13,1237.0011054768552,142.62362169293755,70.57023108051061,Sell
14,0,2022-12-30,678.2015993819622,139.40272081535946,37.81725928606957,Buy
15,0,2023-01-02,678.2015993819622,139.10695218145602,37.73702298184544,Sell
16,0,2023-01-16,481.12808973348183,132.66204120732849,25.530973786490563,Buy
17,0,2023-01-17,481.12808973348183,141.158453986634,27.166118926528323,Sell
18,0,2023-02-15,1311.7889610469074,132.8590047578423,69.71319032680644,Buy
19,0,2023-02-16,1311.7889610469074,147.60305897943834,77.44962535439313,Sell
20,0,2023-03-29,523.7095947263979,116.25032665013507,24.352564582701444,Buy
21,0,2023-03-30,523.7095947263979,121.23009873631912,25.395746351135557,Sell
22,0,2023-04-03,523.4912360840018,115.56660756157541,24.199242496977543,Buy
23,0,2023-04-04,17.12314060887229,118.00788980646954,0.808266276044994,Buy
24,0,2023-04-05,540.6143766928741,125.1373425748796,27.060418582848477,Sell
25,0,2023-04-10,753.20739626867,125.23840344791363,37.7321967095393,Buy
26,0,2023-04-11,753.20739626867,130.21667873091897,39.23206621506775,Sell
27,0,2023-05-15,450.1853761680573,126.60557206155477,22.798390833401246,Buy
28,0,2023-05-16,90.38902013827652,122.79493607763828,4.43972558000001,Buy
29,0,2023-05-17,540.5743963063338,132.75662582665393,28.70593314476372,Sell
30,0,2023-06-02,697.6023818942058,147.4141754068115,41.13459195550478,Buy
31,0,2023-06-05,697.6023818942058,150.92625255933797,42.114605310304256,Sell
32,0,2023-06-19,796.7270016014995,176.81805765070436,56.35028836041871,Buy
33,0,2023-06-20,237.19663472348282,169.4882077251902,16.080812999091886,Sell
34,0,2023-06-21,37.52841921977597,168.12220203949684,2.523744191316045,Buy
35,0,2023-06-22,70.8324889109972,165.87551001188572,4.69975008940916,Buy
36,0,2023-06-23,19.216876016559468,179.55089124304394,1.3801628862721314,Sell
37,0,2023-06-26,648.6743989922304,181.6984645172241,47.14525690740858,Sell
38,0,2023-08-17,382.84737171197395,249.00965208233055,38.133076332253324,Buy
39,0,2023-08-18,382.84737171197395,256.918587125282,39.3442423299472,Sell
40,0,2023-12-13,240.65767470111112,241.8780095990948,23.283919740580476,Buy
41,0,2023-12-14,240.65767470111112,238.84664013756014,22.99211081027132,Sell
42,0,2023-12-18,385.29150238275565,245.93254138728813,37.90228734236699,Buy
43,0,2023-12-19,385.29150238275565,240.01843777399478,36.99082579580176,Sell
44,0,2023-12-20,294.0642281471646,239.33816622414142,28.152317246743973,Buy
45,0,2023-12-21,45.13292366376115,236.3076617088625,4.266102262827194,Sell
46,0,2023-12-22,248.93130448340347,239.33518230360872,23.8312076558442,Sell
47,0,2023-12-28,317.7295617496831,217.35842590748953,27.624478962475052,Buy
48,0,2023-12-29,46.744219962051034,223.70583331553826,4.182781871718178,Sell
49,0,2024-01-02,270.9853417876321,228.10073698128804,24.724782469154043,Sell
50,0,2024-03-26,377.8733441884839,279.87923209897497,42.30356056085782,Buy
51,0,2024-03-27,10.611064977891488,279.1449437635199,1.1848100546098301,Buy
52,0,2024-03-28,140.12627476367422,277.4339781950907,15.550315942937791,Sell
53,0,2024-03-29,11.129167124830275,291.35569971014434,1.2970185099384242,Sell
54,0,2024-04-01,28.290385319955845,290.8666854312062,3.291492243034884,Sell
55,0,2024-04-02,208.93858195791503,297.45969425369896,24.860322682801133,Sell
56,0,2025-09-08,339.8012999263614,313.2512114048668,42.57726753555248,Buy
57,0,2025-09-09,6.6373665566422915,310.7501606147225,0.825025089414152,Buy
58,0,2025-09-10,31.018533031408708,318.24958371682067,3.9486540899009097,Sell
59,0,2025-09-11,315.420133451595,323.24845374741653,40.78362816761275,Sell
60,0,2025-10-30,217.80397021224482,292.75115241659057,25.504945312217377,Buy
61,0,2025-10-31,217.80397021224482,290.24884336879,25.286940174093782,Sell
62,0,2026-01-30,553.5389194246147,302.25145992177863,66.92317860784544,Buy
63,0,2026-02-02,553.5389194246147,300.24861543965994,66.47971765968242,Sell
