Date,Close
2022-12-05,4253.89990234375
2022-12-06,4271.5
2022-12-07,4130.7998046875
2022-12-08,4239.0
2022-12-09,4385.2001953125
2022-12-12,4561.7998046875
2022-12-13,4572.0
2022-12-14,4521.0
2022-12-15,4851.10009765625
2022-12-16,4949.60009765625
2022-12-19,5435.89990234375
2022-12-20,5184.39990234375
2022-12-21,5112.5
2022-12-22,5113.0
2022-12-23,5110.7998046875
2022-12-27,5066.0
2022-12-28,4925.2001953125
2022-12-29,5078.10009765625
2022-12-30,5027.7001953125
2023-01-02,5141.60009765625
2023-01-03,5018.5
2023-01-04,4992.60009765625
2023-01-05,4533.2001953125
2023-01-06,4726.0
2023-01-09,4511.5
2023-01-10,4313.39990234375
2023-01-11,4019.0
2023-01-12,4174.60009765625
2023-01-13,4162.89990234375
2023-01-16,4384.39990234375
2023-01-17,4429.10009765625
2023-01-18,4410.39990234375
2023-01-19,4450.7998046875
2023-01-20,4700.7001953125
2023-01-23,4680.7998046875
2023-01-24,4606.10009765625
2023-01-25,4460.0
2023-01-26,4304.5
2023-01-27,4183.0
2023-01-30,4190.89990234375
2023-01-31,4196.2001953125
2023-02-01,3866.699951171875
2023-02-02,3785.300048828125
2023-02-03,4109.60009765625
2023-02-06,4020.10009765625
2023-02-07,3686.89990234375
2023-02-08,3686.89990234375
2023-02-15,4054.0
2023-02-16,4128.2998046875
2023-02-17,4115.0
2023-02-20,4124.89990234375
2023-02-21,4066.699951171875
2023-02-22,4111.5
2023-02-23,4128.39990234375
2023-02-24,4057.0
2023-02-27,4349.60009765625
2023-02-28,4349.10009765625
2023-03-01,4400.10009765625
2023-03-02,4445.5
2023-03-03,4381.2998046875
2023-03-06,4741.2001953125
2023-03-07,4723.7998046875
2023-03-08,5094.0
2023-03-09,5072.2001953125
2023-03-10,5092.10009765625
2023-03-13,4870.2001953125
2023-03-14,4854.2001953125
2023-03-15,4881.0
2023-03-16,4939.39990234375
2023-03-17,4844.39990234375
2023-03-20,4706.2001953125
2023-03-21,4601.2001953125
2023-03-22,4680.39990234375
2023-03-23,4787.7001953125
2023-03-24,4692.2001953125
2023-03-27,4681.7998046875
2023-03-28,4515.60009765625
2023-03-29,4687.7001953125
2023-03-30,4541.2001953125
2023-03-31,4488.2001953125
2023-04-03,4436.89990234375
2023-04-04,4504.7001953125
2023-04-05,4403.0
2023-04-06,4368.7001953125
2023-04-07,4363.39990234375
2023-04-10,4464.2998046875
2023-04-11,4562.39990234375
2023-04-12,4668.2998046875
2023-04-13,4592.60009765625
2023-04-14,4519.39990234375
2023-04-17,4524.60009765625
2023-04-18,4546.39990234375
2023-04-19,4710.0
2023-04-20,4537.60009765625
2023-04-24,4504.7001953125
2023-04-25,4379.2998046875
2023-04-26,4303.0
2023-04-27,4350.7001953125
2023-04-28,4159.39990234375
2023-05-02,4101.2998046875
2023-05-03,4067.0
2023-05-04,4057.800048828125
2023-05-05,3990.5
2023-05-08,4324.39990234375
2023-05-09,4428.7001953125
2023-05-10,4497.7001953125
2023-05-11,4940.89990234375
2023-05-12,5034.60009765625
2023-05-15,4552.0
2023-05-16,4189.2001953125
2023-05-17,4143.60009765625
2023-05-18,3992.699951171875
2023-05-22,3859.10009765625
2023-05-23,3866.800048828125
2023-05-24,3792.0
2023-05-25,3898.89990234375
2023-05-26,3964.300048828125
2023-05-29,4048.800048828125
2023-05-30,4419.60009765625
2023-05-31,4277.7998046875
2023-06-01,4388.2001953125
2023-06-02,4697.10009765625
2023-06-05,4846.39990234375
2023-06-06,4824.2001953125
2023-06-07,4939.60009765625
2023-06-08,5025.2998046875
2023-06-09,4990.89990234375
2023-06-12,4851.89990234375
2023-06-13,4811.7001953125
2023-06-14,4906.5
2023-06-15,5137.5
2023-06-16,5042.2001953125
2023-06-19,4867.60009765625
2023-06-20,4983.0
2023-06-21,4972.60009765625
2023-06-22,4989.7001953125
2023-06-23,5152.7998046875
2023-06-26,5296.5
2023-06-27,5250.89990234375
2023-07-03,5358.10009765625
2023-07-04,5473.7998046875
2023-07-05,5420.5
2023-07-06,5324.7001953125
2023-07-07,5306.2998046875
2023-07-10,5356.2998046875
2023-07-11,5626.89990234375
2023-07-12,5792.60009765625
2023-07-13,5992.39990234375
2023-07-14,5935.5
2023-07-17,5990.2998046875
2023-07-18,5612.0
2023-07-19,5852.0
2023-07-20,5868.10009765625
2023-07-21,5723.10009765625
2023-07-24,5755.0
2023-07-25,5877.39990234375
2023-07-26,5799.7001953125
2023-07-27,6035.5
2023-07-28,6412.39990234375
2023-07-31,6440.10009765625
2023-08-01,6347.2001953125
2023-08-02,6547.2998046875
2023-08-03,6402.5
2023-08-04,6616.0
2023-08-07,6642.10009765625
2023-08-08,6683.89990234375
2023-08-09,7265.2998046875
2023-08-10,7176.7001953125
2023-08-11,7228.39990234375
2023-08-14,7178.7998046875
2023-08-15,7301.0
2023-08-16,7176.5
2023-08-17,7276.39990234375
2023-08-18,6940.7998046875
2023-08-21,6949.89990234375
2023-08-22,6769.7001953125
2023-08-23,6825.10009765625
2023-08-24,7402.7001953125
2023-08-25,7362.39990234375
2023-08-28,7524.7001953125
2023-08-29,7657.60009765625
2023-08-31,7379.10009765625
2023-09-01,7496.7998046875
2023-09-04,7735.89990234375
2023-09-05,8039.7001953125
2023-09-06,8107.39990234375
2023-09-07,8278.099609375
2023-09-08,8280.599609375
2023-09-11,7824.2001953125
2023-09-12,7679.2998046875
2023-09-13,7582.7998046875
2023-09-14,7576.10009765625
2023-09-15,7560.5
2023-09-18,7531.7001953125
2023-09-19,7597.7001953125
2023-09-20,7761.2998046875
2023-09-21,8018.7001953125
2023-09-22,8099.0
2023-09-25,8305.400390625
2023-09-26,8267.599609375
2023-09-27,8331.900390625
2023-09-28,8409.2001953125
2023-09-29,8656.7998046875
2023-10-02,8847.2001953125
2023-10-03,8672.2001953125
2023-10-04,8536.7001953125
2023-10-05,8816.7001953125
2023-10-06,8700.599609375
2023-10-09,8424.7998046875
2023-10-10,8699.7001953125
2023-10-11,8762.900390625
2023-10-12,8655.2001953125
2023-10-13,8359.7998046875
2023-10-16,8254.099609375
2023-10-17,8441.099609375
2023-10-18,8111.60009765625
2023-10-19,8103.10009765625
2023-10-20,7750.0
2023-10-23,7962.10009765625
2023-10-24,8374.900390625
2023-10-25,7798.10009765625
2023-10-26,7981.2998046875
2023-10-27,8053.7001953125
2023-10-30,7895.39990234375
2023-10-31,7686.10009765625
2023-11-01,7651.7001953125
2023-11-02,7752.0
2023-11-03,7817.7998046875
2023-11-06,8063.89990234375
2023-11-07,7972.7001953125
2023-11-08,7790.39990234375
2023-11-09,7676.7998046875
2023-11-10,7610.10009765625
2023-11-13,7363.0
2023-11-14,7456.5
2023-11-15,7484.7001953125
2023-11-16,7703.0
2023-11-17,7728.5
2023-11-20,7809.10009765625
2023-11-21,7927.2001953125
2023-11-22,7914.39990234375
2023-11-23,7993.7001953125
2023-11-24,8086.2001953125
2023-11-27,8568.7001953125
2023-11-28,8492.400390625
2023-11-29,8457.2998046875
2023-11-30,8358.099609375
2023-12-01,8625.2001953125
2023-12-04,8862.2998046875
2023-12-05,8856.400390625
2023-12-06,8896.400390625
2023-12-07,8749.2998046875
2023-12-08,8623.599609375
2023-12-11,8540.2001953125
2023-12-12,8883.7998046875
2023-12-13,8801.2001953125
2023-12-14,9273.7998046875
2023-12-15,9403.5
2023-12-18,9406.2001953125
2023-12-19,9179.7998046875
2023-12-20,9326.7998046875
2023-12-21,9248.599609375
2023-12-22,9158.599609375
2023-12-26,8696.7001953125
2023-12-27,8467.0
2023-12-28,8516.7998046875
2023-12-29,8717.2001953125
2024-01-02,8768.0
2024-01-03,8489.2998046875
2024-01-04,8711.5
2024-01-05,8789.900390625
2024-01-08,9573.099609375
2024-01-09,9580.2001953125
2024-01-10,9816.900390625
2024-01-11,9851.400390625
2024-01-12,10038.7001953125
2024-01-15,9890.0
2024-01-16,9720.7998046875
2024-01-17,9761.599609375
2024-01-18,9674.0
2024-01-19,9648.099609375
2024-01-22,9537.5
2024-01-23,9122.400390625
2024-01-24,9543.400390625
2024-01-25,9504.7998046875
2024-01-26,9599.7001953125
2024-01-29,9491.0
2024-01-30,9559.2001953125
2024-01-31,9564.5
2024-02-01,9702.900390625
2024-02-02,9591.400390625
2024-02-05,9751.7001953125
2024-02-06,9865.900390625
2024-02-07,9745.2001953125
2024-02-08,9756.900390625
2024-02-09,9809.7998046875
2024-02-12,10113.400390625
2024-02-13,10016.0
2024-02-14,10150.900390625
2024-02-15,10272.7001953125
2024-02-16,10228.2001953125
2024-02-20,10492.0
2024-02-21,10540.099609375
2024-02-22,10395.099609375
2024-02-23,10464.2001953125
2024-02-26,10230.7001953125
2024-02-27,10128.0
2024-02-28,9920.2998046875
2024-02-29,10054.099609375
2024-03-01,9784.599609375
2024-03-04,9463.099609375
2024-03-05,9388.7001953125
2024-03-06,9211.5
2024-03-07,9711.7001953125
2024-03-08,10008.2998046875
2024-03-11,10041.7001953125
2024-03-12,10235.7001953125
2024-03-13,9836.2998046875
2024-03-14,9629.7001953125
2024-03-15,9536.099609375
2024-03-18,9599.5
2024-03-19,10069.7998046875
2024-03-20,10158.5
2024-03-21,10665.400390625
2024-03-22,10763.7998046875
2024-03-25,10920.400390625
2024-03-26,10636.7001953125
2024-03-27,10572.2998046875
2024-03-28,11021.900390625
2024-03-29,10979.7998046875
2024-04-01,11208.0
2024-04-02,11384.2001953125
2024-04-03,11276.7001953125
2024-04-04,11924.7998046875
2024-04-05,12457.2998046875
2024-04-08,12562.0
2024-04-09,12743.900390625
2024-04-15,12816.599609375
2024-04-16,12234.099609375
2024-04-17,12372.099609375
2024-04-18,12611.2998046875
2024-04-19,13251.7001953125
2024-04-22,12816.900390625
2024-04-24,13172.2001953125
2024-04-25,12725.2998046875
2024-04-26,13155.099609375
2024-04-29,13404.900390625
2024-04-30,13409.0
2024-05-02,13137.7001953125
2024-05-03,13397.7998046875
2024-05-06,13356.2001953125
2024-05-07,13661.099609375
2024-05-08,13449.5
2024-05-09,13533.599609375
2024-05-10,13275.7001953125
2024-05-13,13028.099609375
2024-05-14,13349.599609375
2024-05-15,13356.5
2024-05-16,13716.7001953125
2024-05-17,14377.7001953125
2024-05-20,14706.2998046875
2024-05-21,15595.7998046875
2024-05-22,15399.099609375
2024-05-23,15141.5
2024-05-24,15068.7998046875
2024-05-27,15172.2001953125
2024-05-28,15456.2998046875
2024-05-29,14964.900390625
2024-05-30,15045.7998046875
2024-05-31,15062.400390625
2024-06-03,15309.900390625
2024-06-04,14689.7001953125
2024-06-05,14645.900390625
2024-06-06,14564.099609375
2024-06-07,14156.400390625
2024-06-10,14104.2998046875
2024-06-11,14549.099609375
2024-06-12,14731.5
2024-06-13,14793.900390625
2024-06-14,14738.0
2024-06-20,15271.7998046875
2024-06-21,15551.7001953125
2024-06-24,15706.7001953125
2024-06-25,15323.400390625
2024-06-26,15128.599609375
2024-06-27,15637.099609375
2024-06-28,15129.599609375
2024-07-01,14636.900390625
2024-07-02,14865.5
2024-07-03,15527.900390625
2024-07-04,15688.400390625
2024-07-05,15553.7998046875
2024-07-08,15681.7001953125
2024-07-09,15184.900390625
2024-07-10,15004.599609375
2024-07-11,15691.400390625
2024-07-12,15828.099609375
2024-07-16,16158.400390625
2024-07-17,16045.099609375
2024-07-18,16023.5
2024-07-19,16148.7001953125
2024-07-22,15920.900390625
2024-07-23,15614.599609375
2024-07-24,15371.0
2024-07-25,15004.0
2024-07-26,15066.7001953125
2024-07-29,14942.5
2024-07-30,14552.7998046875
2024-07-31,14593.900390625
2024-08-01,15105.400390625
2024-08-02,14508.5
2024-08-05,13699.0
2024-08-06,13456.400390625
2024-08-07,13441.2001953125
2024-08-08,13402.400390625
2024-08-09,12808.599609375
2024-08-12,12947.7998046875
2024-08-13,13303.7998046875
2024-08-14,13193.400390625
2024-08-15,13562.099609375
2024-08-16,13261.2001953125
2024-08-19,13791.7001953125
2024-08-20,13816.2998046875
2024-08-21,13737.2998046875
2024-08-22,13932.099609375
2024-08-23,13528.400390625
2024-08-26,13628.599609375
2024-08-27,13819.400390625
2024-08-28,13686.5
2024-08-29,13716.900390625
2024-09-02,14354.900390625
2024-09-03,14215.599609375
2024-09-04,14287.7998046875
2024-09-05,14154.099609375
2024-09-06,13788.599609375
2024-09-09,13482.599609375
2024-09-10,13248.7001953125
2024-09-11,13058.7001953125
2024-09-12,13353.099609375
2024-09-13,13357.099609375
2024-09-16,13229.400390625
2024-09-17,13483.599609375
2024-09-18,13625.099609375
2024-09-19,14044.599609375
2024-09-20,13991.099609375
2024-09-23,14137.0
2024-09-24,14678.7998046875
2024-09-25,14727.900390625
2024-09-26,14624.7001953125
2024-09-27,14564.099609375
2024-09-30,14399.7001953125
2024-10-01,13739.900390625
2024-10-02,12836.099609375
2024-10-03,12469.2001953125
2024-10-04,12999.7001953125
2024-10-07,12959.2998046875
2024-10-08,13040.2001953125
2024-10-09,13206.599609375
2024-10-10,12955.900390625
2024-10-11,12918.2998046875
2024-10-14,12679.7001953125
2024-10-15,12909.7001953125
2024-10-16,12956.7998046875
2024-10-17,12780.0
2024-10-18,12181.599609375
2024-10-21,11806.599609375
2024-10-22,12091.400390625
2024-10-23,11946.0
2024-10-24,12091.599609375
2024-10-25,12140.5
2024-10-28,12113.900390625
2024-10-30,12247.0
2024-10-31,12055.7998046875
2024-11-01,11988.7998046875
2024-11-04,11410.2998046875
2024-11-05,11232.2998046875
2024-11-06,11474.099609375
2024-11-07,11691.2001953125
2024-11-08,12298.900390625
2024-11-11,12637.2001953125
2024-11-12,12675.5
2024-11-13,13003.7998046875
2024-11-14,13148.0
2024-11-15,13081.7001953125
2024-11-18,13176.099609375
2024-11-19,12843.7001953125
2024-11-20,12622.2001953125
2024-11-21,13477.5
2024-11-22,14067.2998046875
2024-11-25,13955.099609375
2024-11-26,13974.7998046875
2024-11-27,14023.5
2024-11-28,14142.599609375
2024-11-29,14119.5
2024-12-02,14077.400390625
2024-12-03,14496.599609375
2024-12-04,14441.0
2024-12-05,14537.0
2024-12-06,14946.2998046875
2024-12-09,15193.5
2024-12-10,14789.400390625
2024-12-11,14559.400390625
2024-12-12,14562.099609375
2024-12-13,14535.5
2024-12-16,14323.400390625
2024-12-17,14390.400390625
2024-12-18,14333.0
2024-12-19,14028.5
2024-12-20,13954.0
2024-12-23,13736.2001953125
2024-12-24,13899.2001953125
2024-12-26,14758.099609375
2024-12-27,14847.2998046875
2024-12-30,14645.2998046875
2024-12-31,14554.7998046875
2025-01-02,14998.400390625
2025-01-03,15076.2001953125
2025-01-06,15126.7001953125
2025-01-07,14815.7998046875
2025-01-08,14672.099609375
2025-01-09,15109.2998046875
2025-01-10,14865.599609375
2025-01-13,14575.2998046875
2025-01-14,14624.099609375
2025-01-15,14625.599609375
2025-01-16,14818.0
2025-01-17,15179.2001953125
2025-01-20,15367.599609375
2025-01-21,15588.400390625
2025-01-22,15866.099609375
2025-01-23,15557.400390625
2025-01-24,15345.2001953125
2025-01-27,15304.2998046875
2025-01-28,15569.099609375
2025-01-29,15394.0
2025-01-30,15244.7998046875
2025-01-31,14936.7998046875
2025-02-03,14498.2001953125
2025-02-04,14820.599609375
2025-02-05,14591.7998046875
2025-02-06,14655.7998046875
2025-02-07,14523.900390625
2025-02-10,14403.7001953125
2025-02-11,14462.2998046875
2025-02-12,14331.400390625
2025-02-13,14594.0
2025-02-14,14704.099609375
2025-02-17,14667.900390625
2025-02-18,14695.599609375
2025-02-19,14574.7998046875
2025-02-20,14869.2001953125
2025-02-21,14610.2001953125
2025-02-24,14561.2998046875
2025-02-25,14732.0
2025-02-26,15103.2001953125
2025-02-27,15202.900390625
2025-02-28,15153.400390625
2025-03-03,16125.0
2025-03-04,16053.099609375
2025-03-05,16222.599609375
2025-03-06,16281.599609375
2025-03-07,16454.099609375
2025-03-10,16428.30078125
2025-03-11,16065.099609375
2025-03-12,16521.599609375
2025-03-13,16673.69921875
2025-03-14,16828.599609375
2025-03-17,16800.900390625
2025-03-18,16520.900390625
2025-03-19,14888.599609375
2025-03-20,13671.0
2025-03-21,12375.7998046875
2025-03-24,12586.7001953125
2025-03-25,13255.0
2025-03-26,12959.900390625
2025-03-27,12859.099609375
2025-03-28,12626.400390625
2025-04-02,12674.2001953125
2025-04-03,12534.2998046875
2025-04-04,12409.7001953125
2025-04-07,12412.099609375
2025-04-08,12397.599609375
2025-04-09,11924.400390625
2025-04-10,11864.400390625
2025-04-11,12023.900390625
2025-04-14,12015.400390625
2025-04-15,11992.0
2025-04-16,11912.7998046875
2025-04-17,11907.5
2025-04-18,11559.900390625
2025-04-21,11694.0
2025-04-22,11706.2001953125
2025-04-24,12201.5
2025-04-25,11866.599609375
2025-04-28,11481.0
2025-04-29,11449.7001953125
2025-04-30,11452.099609375
2025-05-02,11588.599609375
2025-05-05,11383.0
2025-05-06,11520.2001953125
2025-05-07,11519.5
2025-05-08,11669.5
2025-05-09,11717.400390625
2025-05-12,12234.599609375
2025-05-13,12387.900390625
2025-05-14,12438.0
2025-05-15,12150.2001953125
2025-05-16,12524.900390625
2025-05-20,12620.099609375
2025-05-21,12509.2998046875
2025-05-22,12687.599609375
2025-05-23,12437.099609375
2025-05-26,12411.2001953125
2025-05-27,12215.7998046875
2025-05-28,12292.2998046875
2025-05-29,12421.2998046875
2025-05-30,12076.7998046875
2025-06-02,12257.5
2025-06-03,12958.400390625
2025-06-04,13082.7998046875
2025-06-05,13055.599609375
2025-06-10,13714.400390625
2025-06-11,13689.2001953125
2025-06-12,13402.099609375
2025-06-13,13292.0
2025-06-16,13414.7001953125
2025-06-17,13171.7001953125
2025-06-18,13132.7998046875
2025-06-19,12887.0
2025-06-20,13048.099609375
2025-06-23,13124.7998046875
2025-06-24,13686.599609375
2025-06-25,13708.2998046875
2025-06-26,13663.5
2025-06-27,14017.400390625
2025-06-30,15368.7998046875
2025-07-01,15540.599609375
2025-07-02,15775.2998046875
2025-07-03,15664.2998046875
2025-07-04,15821.2998046875
2025-07-07,15561.2998046875
2025-07-08,15637.099609375
2025-07-09,16037.7001953125
2025-07-10,16376.2998046875
2025-07-11,16354.5
2025-07-14,15779.7001953125
2025-07-16,15375.2001953125
2025-07-17,16024.2998046875
2025-07-18,15888.5
2025-07-21,16194.7998046875
2025-07-22,15956.2001953125
2025-07-23,15891.5
2025-07-24,16068.7998046875
2025-07-25,15999.400390625
2025-07-28,15709.2001953125
2025-07-29,15769.7998046875
2025-07-30,15975.7998046875
2025-07-31,16099.7998046875
2025-08-01,16064.900390625
2025-08-04,16333.900390625
2025-08-05,16308.2998046875
2025-08-06,16168.099609375
2025-08-07,16372.2998046875
2025-08-08,16184.900390625
2025-08-11,16175.7998046875
2025-08-12,16082.7998046875
2025-08-13,16126.7998046875
2025-08-14,15829.2001953125
2025-08-15,15849.7001953125
2025-08-18,15723.900390625
